system:index,Subbasin,aet,date,pdsi,pet,pr,ro,soil,swe,tmmn,tmmx,.geo
197011_0000444f8f5d5affa846,13,229.63639082808623,1.9701101E7,-346.52461450629727,300.01580862272374,14.610582079416165,0.9231376316750389,1016.1241796497121,1.0699070592401276,10.145532613701388,111.73166728876832,
197011_0000d4da10d8dcbac1b0,12,152.47965540277983,1.9701101E7,-349.28469670517455,217.6758834003404,11.40157618972475,0.8341220862624642,1118.7067287076602,6.722992544759502,-39.43201356350197,80.21098845741861,
197011_0000daa2e88e222a53c3,9,126.37091837258606,1.9701101E7,-336.0478186758401,196.16664693174036,9.009283951393588,0.2949173353827225,1292.9687406171913,5.485314975541997,-48.987728256918736,81.98935943093419,
197011_00008c159663543e8645,8,123.11420275797387,1.9701101E7,-363.4195341380528,214.52909383441903,9.312669736674986,0.16297247459742709,1069.0998654031137,12.065873540701347,-67.14110910390268,69.30829359086492,
197011_0000de5013cc29300392,6,56.325847637162525,1.9701101E7,-391.74714408299405,138.68660390737446,7.710879799145466,0.028727426121674858,904.8865144939974,16.30523723591107,-93.28597618907126,59.640481361285026,
197011_0000168c334242d20765,5,30.121201142997894,1.9701101E7,-337.511966773404,63.671847011728154,7.856814609148716,0.2737403032376068,1218.0719188830396,15.020261229918864,-95.9703497803832,57.27998454430144,
197011_0000cb0aabacd678f3cf,2,1.4792227858483906,1.9701101E7,-349.77436887456923,7.65154540149573,7.190718656599776,0.019371179153933937,1014.36943284117,18.154113415461318,-118.0021830876779,45.01969305140412,
197011_0000181e9ee1021c33fd,1,0.8564864334917041,1.9701101E7,-334.0153485351709,4.283282845889949,7.585392464293908,0.0066022692204021575,1133.445023584928,28.65239593822099,-128.47086451755925,28.452572920505904,
197011_0000cafaf5ad395dbed2,3,8.473506555580927,1.9701101E7,-364.95319621077334,32.501014159083894,7.092585962906683,0.0,885.6807743557033,26.57851384573946,-128.7628235901139,35.0105088437739,
197011_0000f539b753c50b4245,4,10.429179532257269,1.9701101E7,-371.15586787144144,36.5161566570821,7.084071548377152,0.0,928.5028196701048,31.97910804753065,-136.7136614294651,26.515278125736305,
197011_000093627540d08c2e25,7,46.828436282171936,1.9701101E7,-371.0385314047287,93.89931554831695,8.942655998426995,0.06312536077820947,1032.8727161033453,31.909004059998153,-116.96151267284587,31.585568056875562,
197011_0000976156db9c725e35,10,18.67985526474706,1.9701101E7,-363.5470513614174,41.98356701432501,8.543150718864492,0.008727839897904937,1092.6683030839624,34.095208581210855,-129.8176923554049,18.22791611046435,
197012_000071ae51516e393968,11,16.06652984555108,1.9701201E7,-318.34792513025707,31.269977069682074,4.881312976700988,0.010362565649863063,1172.0276495382811,30.285169804089755,-121.37962155990087,16.6058935369601,
197012_0000266fb817570ef2ea,14,104.69876650867981,1.9701201E7,-311.69134282409897,165.0370598379245,8.49533345655905,0.0627928187939137,989.7870310386143,3.75428726650251,-31.062884939885205,69.11487633133439,
197012_0000444f8f5d5affa846,13,130.41326625795818,1.9701201E7,-317.33875935493694,194.14420122272827,9.260528661038594,0.17396098319249165,953.4932415103578,3.073051358955124,-20.701242658304437,79.2545185569956,
197012_0000d4da10d8dcbac1b0,12,55.69669913717263,1.9701201E7,-320.88883054482596,96.85307542634462,5.901806716613704,0.0030585631015233226,1088.7593393579662,10.044118423250342,-72.60848537954321,53.38185548953622,
197012_0000daa2e88e222a53c3,9,38.02731328509977,1.9701201E7,-306.8587245761223,77.51337539872884,4.4388045942738,0.0,1269.6374041456254,8.33810529753443,-84.36084103069375,55.43998287921231,
197012_00008c159663543e8645,8,24.808122382273588,1.9701201E7,-337.3915019610335,57.94624318811999,3.863852973437761,0.0,1053.3521641728366,14.984457880784024,-101.95988297583779,47.06712582915048,
197012_0000de5013cc29300392,6,6.027905554793457,1.9701201E7,-366.16748795196713,24.542187087730433,2.825302777684681,0.0,902.6794502414881,18.653995032816024,-132.1536671241923,41.77316596655076,
197012_0000168c334242d20765,5,2.4422469926242467,1.9701201E7,-307.2040048900262,8.629314911330129,3.128144151635004,0.0,1216.7489020426192,18.197707018993174,-134.62395168295316,39.1621211252531,
197012_0000cb0aabacd678f3cf,2,0.0,1.9701201E7,-321.47897178151976,0.00768111959419041,2.1902661752255095,0.0,1014.370713027769,20.231593583813783,-165.5062576941781,29.067212629277478,
197012_0000181e9ee1021c33fd,1,0.0,1.9701201E7,-308.62395939017347,0.07592103425009461,2.7322921804975233,0.0,1133.4576770906363,31.280109649501295,-174.35529815344296,13.093609885747801,
197012_0000cafaf5ad395dbed2,3,0.7893560047829721,1.9701201E7,-341.224113438629,4.796964980898752,2.2621598383516557,0.0,885.5946270882973,28.731568791361255,-174.78184816986374,23.96335192964682,
197012_0000f539b753c50b4245,4,0.130763093896305,1.9701201E7,-349.4480756854136,1.4283770088379684,2.3878825134532304,0.0,928.5451901344613,34.284808388293015,-181.17358645773987,13.206615057707442,
197012_000093627540d08c2e25,7,3.0845513531584636,1.9701201E7,-345.78518341689175,10.241811830035452,3.7309915458233642,0.0,1031.7034861613918,35.376529003682485,-157.23262503684995,12.162121720100872,
197012_0000976156db9c725e35,10,0.9960474144661141,1.9701201E7,-338.31788903555895,3.6126525396911124,3.0847854560166352,0.0,1092.2919729774,37.15616094807846,-167.60983081302635,1.9057126277643472,
197101_000071ae51516e393968,11,2.4544937978401884,1.9710101E7,-252.9058022843426,4.276033336107691,11.278463589756877,0.01180393668696574,1173.1395524683862,41.20207145842226,-153.0847903981169,-16.52525151442758,
197101_0000266fb817570ef2ea,14,50.0641249044553,1.9710101E7,-240.09933117243278,69.75709393190378,17.33840737956002,0.2555897844132488,988.9020536259438,15.852505232620192,-67.47556123329761,32.335244111945975,
197101_0000444f8f5d5affa846,13,107.36322958987046,1.9710101E7,-240.88280815993318,138.24003132507016,18.5520869158442,0.542666375403763,947.0484113569296,11.059228195129588,-51.61179577967215,52.382945497216745,
197101_0000d4da10d8dcbac1b0,12,20.3546631311069,1.9710101E7,-252.66057807930335,36.160536152988776,13.697586079993139,0.13597538314749372,1093.7017861740742,21.053657609632893,-104.22648592942465,22.1136161518798,
197101_0000daa2e88e222a53c3,9,7.41360909490178,1.9710101E7,-244.29098399987714,19.844771518791827,11.111854579713464,0.0,1272.9528597069464,18.237842746956268,-113.31274739704983,25.746237739254777,
197101_00008c159663543e8645,8,7.153964532702246,1.9710101E7,-274.7306972540444,18.31744579611098,10.633506156732556,0.005691600766881186,1056.544536926456,24.673961320660435,-129.77387685908147,15.739765253859826,
197101_0000de5013cc29300392,6,0.2910753985873263,1.9710101E7,-306.5160689360286,2.766619066833068,8.994743672834275,0.0,903.488957088202,27.555776105643595,-156.7674106243841,8.63286879504582,
197101_0000168c334242d20765,5,0.18842070259888627,1.9710101E7,-246.62358719272555,1.1537458871504667,9.50546458670471,0.0,1217.0291995301,27.678430726921704,-160.93525286825115,7.176223240375766,
197101_0000cb0aabacd678f3cf,2,0.0,1.9710101E7,-258.52252225214164,0.0,9.247995470999953,0.0,1014.3707130277689,29.543656898408326,-188.15715691179332,-3.3065295260896894,
197101_0000181e9ee1021c33fd,1,0.0,1.9710101E7,-244.06543126473863,0.0,10.316880861280193,0.0,1133.457677090636,41.6767872195604,-196.82411050310606,-16.928088735262804,
197101_0000cafaf5ad395dbed2,3,0.06214842958416794,1.9710101E7,-273.52218542359714,0.8359695550481929,11.021908285409337,0.0,885.8623074687139,39.8381240971593,-194.04286098737512,-7.777902135612732,
197101_0000f539b753c50b4245,4,0.0,1.9710101E7,-282.1662599545635,0.0,11.964514729249201,0.0,928.5451901344613,46.20162976468519,-203.33947166644387,-21.974397701788433,
197101_000093627540d08c2e25,7,0.33955332279871114,1.9710101E7,-278.5308472549081,1.3180312722653869,12.283688079052842,0.0,1032.0943848890217,47.630604502349094,-186.36998575150972,-24.688949062156578,
197101_0000976156db9c725e35,10,0.015697930611070852,1.9710101E7,-273.35844815927794,0.22992418469553824,10.344503186890723,0.0,1092.4057347419434,47.4634879099031,-196.48272773718557,-35.018401739880694,
197102_000071ae51516e393968,11,5.058866091630202,1.9710201E7,-228.20495754354283,9.983413748776814,8.701788296094168,0.032827697791158,1175.0811502284005,49.23333203639857,-139.2032627758488,-13.30926196406941,
197102_0000266fb817570ef2ea,14,76.51904394822908,1.9710201E7,-203.23785606143696,113.36954485895711,12.64109654928062,0.3775051213683909,973.540789801644,21.764735027765003,-49.646639458830734,42.279875161240525,
197102_0000444f8f5d5affa846,13,140.53582059651646,1.9710201E7,-205.2097953299471,206.84491358883392,13.462845276613963,0.6078284940121369,898.0376393780001,14.74670712459973,-28.153843087755245,65.54501726515718,
197102_0000d4da10d8dcbac1b0,12,49.20786686916121,1.9710201E7,-222.58181002187237,81.36725409639756,9.994441054609178,0.21846219614559195,1083.668576349242,26.964997045031495,-84.55959282899894,30.441667470593526,
197102_0000daa2e88e222a53c3,9,47.46776509065738,1.9710201E7,-215.2664571426082,82.70628687541642,8.963210865652858,0.19473309062332794,1262.57089328345,23.287258198033907,-91.12723436230038,38.819480450823406,
197102_00008c159663543e8645,8,43.02314080140337,1.9710201E7,-251.88187514900974,81.91284596128385,8.153796644082808,0.17477289837506121,1040.3739490579023,29.884173216192124,-108.50847563972437,28.26655167046436,
197102_0000de5013cc29300392,6,13.868533085723687,1.9710201E7,-284.77880951571285,38.6650494802028,6.8743089641600115,0.017956269450391096,903.8212838483834,32.922454601497584,-137.28954440682713,23.236357944658604,
197102_0000168c334242d20765,5,4.1810838534763555,1.9710201E7,-225.67900605509476,8.593194464183686,7.8695851483066415,0.022058622879588496,1215.9579134975304,35.2085380215759,-142.79948118422286,18.917221816099268,
197102_0000cb0aabacd678f3cf,2,6.400932995158676E-4,1.9710201E7,-240.6402854597042,0.00960139949273802,6.7397202836976815,0.0,1014.3751936808658,36.355041837175975,-169.21465580419684,13.662756996350225,
197102_0000181e9ee1021c33fd,1,0.006326752854174551,1.9710201E7,-228.4244747505146,0.09490129281261828,7.170898428031704,0.0,1133.5019643606158,48.95300194282935,-178.9435472161766,-2.0404880348671193,
197102_0000cafaf5ad395dbed2,3,4.272219614875014,1.9710201E7,-258.5657806045735,11.713183112718388,6.359651588157737,0.005707422031163857,886.1427511102592,45.736150612475164,-178.07837390308651,7.506262360922302,
197102_0000f539b753c50b4245,4,0.33414981163879454,1.9710201E7,-270.7045914112703,1.9051849904188969,5.953876125467046,0.0,928.8103825887865,52.096355998636994,-189.0576896090006,-9.273808758606515,
197102_000093627540d08c2e25,7,4.365645807762295,1.9710201E7,-262.6080079964269,10.540292240024796,7.438913654800888,0.020668824919825916,1031.5273718888532,54.69561026190033,-170.26290603206894,-15.112178324343333,
197102_0000976156db9c725e35,10,1.2296995430415496,1.9710201E7,-257.73564879092936,2.769617814368057,6.60260838058165,8.002185361129995E-4,1092.513242360345,53.88115455630692,-181.75140096930411,-27.565969788839915,
197103_000071ae51516e393968,11,157.49110458451426,1.9710301E7,-266.99640310154973,215.08274550514403,13.046575953540867,1.9334073585353304,1129.7993621592568,49.11364134574603,-86.99473321051735,51.805376802398406,
197103_0000266fb817570ef2ea,14,464.4929264260309,1.9710301E7,-236.22969701382166,632.1896298443334,15.423655173138318,2.71099205102334,807.3524926852499,4.627753717565449,15.347966181466509,129.65899579660785,
197103_0000444f8f5d5affa846,13,452.74573338132643,1.9710301E7,-236.17853922282464,668.8625094123084,15.034904991043929,1.6654226042497997,697.4407381014549,2.946561622080901,30.962158873221913,144.69545935064028,
197103_0000d4da10d8dcbac1b0,12,345.303768565114,1.9710301E7,-270.79170378185717,483.4117542888194,12.936631247297905,2.379262864831866,947.4039018338065,16.670301818358276,-24.210899968923837,107.60083724182002,
197103_0000daa2e88e222a53c3,9,348.0111873152515,1.9710301E7,-277.8421849334954,496.575789383294,11.603518686544753,2.3800904223024757,1111.9856552445376,12.883806673625024,-31.202188983592546,111.0963460763902,
197103_00008c159663543e8645,8,281.3902068984141,1.9710301E7,-322.69137287007896,483.22937681291273,11.856988514861643,1.5029570753986508,910.4389655484647,25.17605918234235,-53.33312541439027,96.39644630698872,
197103_0000de5013cc29300392,6,200.1545271827025,1.9710301E7,-368.0489233755441,407.57762156843796,11.334835187265131,1.0393556232541177,823.5320697507507,31.283090165637148,-81.57110833511928,86.91653873065127,
197103_0000168c334242d20765,5,172.3156723959982,1.9710301E7,-294.8560542586327,266.6685905427576,11.911008250788802,2.547717575618204,1152.1731662269208,33.746511774450305,-83.59602687978665,82.94559989665336,
197103_0000cb0aabacd678f3cf,2,52.7339182420877,1.9710301E7,-293.48367489033024,102.46130550862183,12.643213172047403,1.239192567124299,1006.5433804301002,43.27558448055137,-108.28948323340967,72.28826233161247,
197103_0000181e9ee1021c33fd,1,46.26828655517756,1.9710301E7,-284.0255143803356,87.67282933209462,12.656517723980372,0.8839929172046734,1131.8054445928092,56.256455776099344,-116.87954395202743,56.07807607034939,
197103_0000cafaf5ad395dbed2,3,60.040353911141594,1.9710301E7,-309.89987208896326,137.03762428038902,11.671256601132022,0.639099642148031,871.9513440204115,52.25597513519973,-121.76933478251739,61.669404385451514,
197103_0000f539b753c50b4245,4,65.40945324348824,1.9710301E7,-325.6535935852251,141.98661796896909,10.529977836320432,0.22990947460652392,906.01549640772,58.02934180048793,-136.213737531364,45.55806827037279,
197103_000093627540d08c2e25,7,118.11840423427154,1.9710301E7,-323.46577599005093,213.8694538739583,11.339600903766813,0.9748510956047479,982.3409889264243,58.11705249481655,-115.85353657359161,48.41986260995452,
197103_0000976156db9c725e35,10,65.37699562333437,1.9710301E7,-304.98410391139896,115.44911204979087,11.119556874730847,0.27148968765911063,1070.6188314602748,60.35724184010502,-130.47122407421847,33.36055314109967,
197104_000071ae51516e393968,11,302.41265307367115,1.9710401E7,-319.44520213715754,388.6680798075317,37.785529762320195,8.42467192274165,1058.3157469566065,55.453004054644644,-39.71106105993065,84.36652995384682,
197104_0000266fb817570ef2ea,14,569.6977362939242,1.9710401E7,-293.5225065635129,813.5632211038768,37.16714472833609,3.3478651602299108,618.5451511022153,0.497515047324228,61.50213949858318,170.53244031844693,
197104_0000444f8f5d5affa846,13,534.4397143101473,1.9710401E7,-287.69834006088615,814.1989290097597,40.15939002340266,3.6840566532448893,543.8612968441468,1.352936487155222,73.17242501320649,183.6245065185794,
197104_0000d4da10d8dcbac1b0,12,516.598592894986,1.9710401E7,-315.05274660553977,682.6075915394588,41.03622356703023,9.098472724309055,813.0647831891652,10.367929191474747,20.97739400500735,144.74102043041702,
197104_0000daa2e88e222a53c3,9,563.7030608912038,1.9710401E7,-306.8526404929145,697.7846151970498,46.66143458710959,9.099849384906301,992.1362709721075,5.879626862842806,13.675858662603378,145.13871127807877,
197104_00008c159663543e8645,8,431.97289353561126,1.9710401E7,-348.561999531324,596.3543715687243,44.57816667567323,12.14166295480538,825.7879943745995,22.774590466537596,-7.98862244366201,128.2134696211249,
197104_0000de5013cc29300392,6,402.80462170269476,1.9710401E7,-366.32468479132996,539.2828703761511,49.767557380446185,11.274189842113811,774.0474316106289,34.376388238109655,-33.15669243914005,116.9335327859151,
197104_0000168c334242d20765,5,457.7885726717113,1.9710401E7,-293.5448121104841,538.0788144894331,53.881357947013626,18.539411789272716,1106.9455588273313,27.87223954775775,-36.39492154276313,111.51286663758283,
197104_0000cb0aabacd678f3cf,2,351.5146356423282,1.9710401E7,-259.14609237220515,438.4674666426983,58.250587760730504,29.878134337661177,997.0559128390335,37.443722489400756,-58.066859485749966,98.78493596950248,
197104_0000181e9ee1021c33fd,1,257.2944277904929,1.9710401E7,-244.55088114768657,322.3232749652337,59.873225232329894,22.486742315310202,1126.5203449694236,68.37760976303058,-67.12349305896446,81.75652921925813,
197104_0000cafaf5ad395dbed2,3,239.00106968799759,1.9710401E7,-258.3207983375775,321.3437968953785,57.59805334760939,17.987193679593428,861.1171739583257,69.07156526239095,-69.99824479850967,88.25826064435763,
197104_0000f539b753c50b4245,4,207.4425346558868,1.9710401E7,-286.04332315550715,272.4988191597736,53.965597947920635,9.744327816470346,893.856499853935,82.72598606854427,-81.57343355541488,75.98558012325525,
197104_000093627540d08c2e25,7,253.08795366395842,1.9710401E7,-330.8466146562144,321.2510739597534,45.84098024941715,7.184892499466,952.1867556800107,74.4469010925562,-62.186928867131584,83.08582015181642,
197104_0000976156db9c725e35,10,184.18763260038344,1.9710401E7,-325.25431749617667,246.6480210999472,41.90343911935347,8.693808015777172,1042.7765203941442,77.95432375643693,-76.4157292095045,68.34025361512415,
197105_000071ae51516e393968,11,545.5065828904405,1.9710501E7,-331.1732812977395,578.7366392904621,103.18928628261472,41.016703556061415,1078.5912402572744,60.945534958638845,0.11191401081360174,101.94118003613518,
197105_0000266fb817570ef2ea,14,909.932889739081,1.9710501E7,-324.49375074464143,941.7311340432052,102.48955281220027,7.9707635274065,655.1391346407092,0.252689392224218,88.01273262123904,183.53608657951182,
197105_0000444f8f5d5affa846,13,906.1423015200294,1.9710501E7,-331.7791889604873,999.5086947024016,94.60171239756814,7.227109073067437,526.2124029694274,0.030954781151164183,102.52229045663182,202.4052380057707,
197105_0000d4da10d8dcbac1b0,12,831.6889502089493,1.9710501E7,-358.6994014622826,877.6363497575474,97.12189049325994,17.81221726026321,811.5250076672677,6.738403586142661,55.707743238544964,160.6966586581524,
197105_0000daa2e88e222a53c3,9,851.8725528639271,1.9710501E7,-366.3346747800446,911.7853714208088,90.21252059753621,13.699047517263924,958.5130795438772,0.5748143638649532,49.08796572681506,162.20979434643792,
197105_00008c159663543e8645,8,801.4939331429256,1.9710501E7,-391.4641841052023,863.1805700667879,94.9214945006715,28.96442434931598,811.6236229608061,10.024647521561349,31.09902996387843,143.4170912106713,
197105_0000de5013cc29300392,6,746.2263340605558,1.9710501E7,-409.53119220487093,847.7506058345593,89.51265834991345,33.83614659396794,747.9781460329933,17.911443808286034,11.437030697903385,133.64955444413334,
197105_0000168c334242d20765,5,808.9739234425339,1.9710501E7,-352.23273820337886,856.3308126476248,88.93725413504625,33.34093556208738,1078.1208769436255,5.332472231131911,6.408741663974459,129.707023621908,
197105_0000cb0aabacd678f3cf,2,874.3194482619863,1.9710501E7,-328.34985799739746,918.3871793145858,80.88552010342588,32.98358386998248,957.1284444340012,1.8299202447085245,-10.265677088385047,122.70748515239904,
197105_0000181e9ee1021c33fd,1,742.0892712047607,1.9710501E7,-316.2371439880698,807.1073665817612,79.11439812216446,53.11206177762182,1090.2507951978869,23.83728612417434,-20.68878084177167,110.57640346163538,
197105_0000cafaf5ad395dbed2,3,738.9836825254804,1.9710501E7,-321.493723384448,821.6951063603402,80.66111148250414,55.32497341646609,835.0676472478968,23.026644687811398,-18.415217585949186,112.37603247847714,
197105_0000f539b753c50b4245,4,524.597935391038,1.9710501E7,-316.9496921498862,615.0333362339449,86.73072910098392,53.308696819745606,877.208322487363,65.23873254926605,-27.776388219858347,97.329673175,
197105_000093627540d08c2e25,7,553.1737429098715,1.9710501E7,-352.62472282117096,619.5599659926429,96.8284108893608,54.93683058880495,945.4047028029441,61.719984346078704,-12.927691675326702,100.79277915356114,
197105_0000976156db9c725e35,10,476.4525309179971,1.9710501E7,-326.4317590182023,534.1042733995947,97.61412543476493,51.845019538318,1039.2843555414217,76.46021616368029,-23.542267176019443,87.52897990975035,
197106_000071ae51516e393968,11,709.6347848836585,1.9710601E7,-304.6377280046087,723.719245685629,151.86381434056182,116.13434227527138,1179.5926075476539,15.577700604496592,36.59167706634061,136.5889185663188,
197106_0000266fb817570ef2ea,14,926.7754444257703,1.9710601E7,-325.33463743400154,926.7958479170678,146.3211648161474,23.576808414325775,957.7760625729763,0.006277997322340822,114.37932850422447,208.46392438509955,
197106_0000444f8f5d5affa846,13,951.7637575141032,1.9710601E7,-323.1971636018409,951.7637575141032,138.19634438954648,16.6853061560075,791.7270395199748,0.0,126.41277558908655,222.54627365483125,
197106_0000d4da10d8dcbac1b0,12,884.4298871485619,1.9710601E7,-345.87078413832035,885.1650975505936,140.5546891236128,38.48807874765952,1014.2707498736199,0.20686873341236436,84.35370097419647,187.74579288427648,
197106_0000daa2e88e222a53c3,9,894.3170633872699,1.9710601E7,-345.09864777303153,894.3696335105955,135.76217914317544,27.11577268087045,1155.5274254825883,0.00657126541569211,77.05752589279288,185.91176683747284,
197106_00008c159663543e8645,8,878.7683072641744,1.9710601E7,-366.37254947212034,880.0021954837773,140.17050940779328,44.742387211040196,983.9048205321383,0.3347968897110035,60.402248623225,171.75734031500622,
197106_0000de5013cc29300392,6,894.2556501580326,1.9710601E7,-373.3381589556571,896.5909981913244,136.60026636873565,53.38713106687752,861.0464332885872,0.4365366125418362,41.08174451663192,163.01636171805202,
197106_0000168c334242d20765,5,878.9848201728624,1.9710601E7,-316.99234568418115,879.8851629607309,135.6541357616691,43.69253791259068,1171.0031886372626,0.07095579482970477,37.136640472701146,157.94940280641057,
197106_0000cb0aabacd678f3cf,2,926.0316106028152,1.9710601E7,-305.408497229108,927.148539243413,128.12196540937182,32.03842926782542,1009.486403911241,0.005056220861901549,18.872608890261997,149.52964154318806,
197106_0000181e9ee1021c33fd,1,873.9174579923138,1.9710601E7,-296.27142706149624,879.6375552438775,123.84965172035658,53.818515991884475,1129.7711036249111,2.487589171273085,10.625459151637733,136.43339179321163,
197106_0000cafaf5ad395dbed2,3,910.1643790461802,1.9710601E7,-297.653416430031,914.7598557492244,134.06657796500446,60.64962335664859,883.9913843634608,0.5290544586856735,11.538121474948886,142.54149052162907,
197106_0000f539b753c50b4245,4,831.1941794999932,1.9710601E7,-277.0400217364186,843.063422342013,143.86410180557738,117.53676705288656,926.3081709507688,3.5838913095108484,5.454821674722913,132.6389358332721,
197106_000093627540d08c2e25,7,792.7480859591458,1.9710601E7,-313.5311215787427,802.5899764118425,147.98103863115634,120.2523095983874,1014.7491433592554,3.3338103379701707,22.74562196024621,137.90946243418736,
197106_0000976156db9c725e35,10,748.6388557247325,1.9710601E7,-284.54695840183507,762.9470016207847,149.7955422166948,137.65543332487272,1089.4764196313772,8.762573255688178,13.43369738341715,127.0763961951489,
197107_000071ae51516e393968,11,869.700413597648,1.9710701E7,-360.99348892228096,870.5962083070867,119.21024525453335,44.84875000739625,1206.6930357448425,0.2996510502808808,70.04298986898341,172.89086406094103,
197107_0000266fb817570ef2ea,14,1014.3011476095044,1.9710701E7,-372.49221579071974,1014.3011476095044,143.87819981440873,24.264691467517864,1140.2614879198652,0.0,143.55696581568873,239.19536704313785,
197107_0000444f8f5d5affa846,13,1049.8996134980234,1.9710701E7,-371.49287933427826,1049.8996134980234,161.1625788993608,21.80084990150535,1134.4637653868797,0.0,156.05418183418513,253.9062420561709,
197107_0000d4da10d8dcbac1b0,12,987.4176906388836,1.9710701E7,-394.8516355265404,987.4176906388836,129.46793683952185,18.757087752048022,1136.0635642053098,0.0,115.3061335122911,222.01495726930577,
197107_0000daa2e88e222a53c3,9,1014.8297343928306,1.9710701E7,-397.0058587796601,1014.8609898244254,123.37964634421472,14.090262056571097,1233.7208634211695,0.0,107.14165323994435,222.98543152570267,
197107_00008c159663543e8645,8,988.0180249608661,1.9710701E7,-421.7623537959572,988.5019938607617,115.73165283398886,14.188428427982329,1013.8040809940852,0.0,90.55911874067462,208.5463080009358,
197107_0000de5013cc29300392,6,990.326287905348,1.9710701E7,-441.21018926999506,1030.8834922162685,104.81353591565203,9.155402684300718,831.4373979443467,0.0,71.91150523018949,203.60894304784227,
197107_0000168c334242d20765,5,1014.8816267911673,1.9710701E7,-384.2723082000094,1030.4750630636047,107.09834423518318,7.809969451536253,1148.768266879895,0.0,67.29527718583414,198.39973700485766,
197107_0000cb0aabacd678f3cf,2,1004.0123051138034,1.9710701E7,-384.49731698894186,1069.0100645983991,94.70451460139653,4.97416405478583,904.1993106406672,0.0,49.99510715464311,192.38813201049265,
197107_0000181e9ee1021c33fd,1,989.1575321016173,1.9710701E7,-380.7400556937646,1045.4208705707954,96.12115254355112,8.562385404333847,1042.9444146676788,0.017574117715029414,44.702976076463344,180.99941642651297,
197107_0000cafaf5ad395dbed2,3,982.3243400855512,1.9710701E7,-391.47166147987446,1047.6520500617519,94.0974069816002,5.25576215128473,796.8483973133403,0.0,44.155593982946115,186.50015320139934,
197107_0000f539b753c50b4245,4,956.5649024370209,1.9710701E7,-373.43575756174675,1001.303205250971,96.30434612164746,9.870906746841325,871.8181184196283,0.0,40.0630802515275,177.4854299242,
197107_000093627540d08c2e25,7,935.1990176105247,1.9710701E7,-378.81290440937266,940.1538268799599,110.31664200033427,20.696437252801974,1008.9414611783961,0.0,55.09828951579709,178.93770719753113,
197107_0000976156db9c725e35,10,907.5765534485739,1.9710701E7,-359.2914821439758,918.910417479542,106.10777798225602,25.617192450098415,1073.2641933421023,0.10407487881562824,48.35783405197213,168.68799284544116,
197108_000071ae51516e393968,11,804.7374334288359,1.9710801E7,-356.3000163840672,805.9234645414252,108.50211289179683,27.963379058625346,1209.5935977015652,0.009124822251544408,60.32488441337772,169.9290912655967,
197108_0000266fb817570ef2ea,14,898.8220067286012,1.9710801E7,-352.0118016385161,898.8220067286012,141.2681566060386,51.388333386780026,1140.2614879198652,0.0,130.86642955578583,232.26473060063068,
197108_0000444f8f5d5affa846,13,909.3027811849354,1.9710801E7,-336.56485468404054,909.3027811849354,163.58523102734821,71.4295897009159,1146.5167230017594,0.0,144.24967606750516,246.07194270768682,
197108_0000d4da10d8dcbac1b0,12,880.5066769126068,1.9710801E7,-380.65242060695954,880.5066769126068,121.44951379721726,27.056242952636474,1199.2893065871467,0.0,104.137900827667,216.83960814680287,
197108_0000daa2e88e222a53c3,9,894.9362579648051,1.9710801E7,-378.7193295061095,894.9362579648051,119.12317853925279,19.91255055067412,1330.6679908083393,0.0,97.47049022189353,216.92430616417207,
197108_00008c159663543e8645,8,894.259041744679,1.9710801E7,-417.96903694676155,897.4337642093234,104.88106925379425,12.205411017129236,1046.3471483542273,0.0,80.81788489037979,204.31289716097123,
197108_0000de5013cc29300392,6,899.4916948252833,1.9710801E7,-452.44781355954706,946.1772344912924,94.22359848457272,7.10558169387101,803.0129604188159,0.0,62.526147536790596,200.10385085313283,
197108_0000168c334242d20765,5,924.8091663274896,1.9710801E7,-379.5442768417308,931.7535365009369,101.41328392671515,9.235130912143944,1146.177948719944,0.0,57.84273410170691,193.8518651457691,
197108_0000cb0aabacd678f3cf,2,925.6325641454227,1.9710801E7,-406.37382115980125,980.1341600113949,90.00733595519979,4.555427048320197,832.245074463016,0.0,39.19757205523124,187.6040818821473,
197108_0000181e9ee1021c33fd,1,924.2502719576867,1.9710801E7,-399.7818236881995,964.009778581318,94.50949337937487,7.018823666758301,994.9045083746987,0.0,35.87335759525792,176.7332420241156,
197108_0000cafaf5ad395dbed2,3,903.9145688315085,1.9710801E7,-429.9330243991911,971.2401166276824,87.83611119829769,4.340017950030491,726.5747211774614,0.0,33.07517043460523,182.156851251404,
197108_0000f539b753c50b4245,4,887.1811254949282,1.9710801E7,-414.1718880964095,946.6045128880182,87.61111304798443,5.09834340309147,809.5757562217018,0.0,30.399775193205468,175.27146380522268,
197108_000093627540d08c2e25,7,866.0450243872818,1.9710801E7,-391.80580607306393,879.4230286453982,96.22631958088544,11.399253804406635,991.9142514912153,0.0,45.80956942347039,175.82448706181927,
197108_0000976156db9c725e35,10,851.1910507430098,1.9710801E7,-379.1566881245165,874.7431652112542,93.11687087417822,11.330961796951401,1040.5170780848428,0.0010122158942767847,38.669280045212986,167.18124640937998,
197109_000071ae51516e393968,11,443.5257248144946,1.9710901E7,-341.6781364294817,453.819088959522,120.21839544528244,73.3264413627971,1209.6254395144992,2.5359887995067694,37.43581820524943,114.9918730850168,
197109_0000266fb817570ef2ea,14,539.6638999601644,1.9710901E7,-349.3805257572721,539.6827339521315,119.01547863719664,64.98503013914913,1140.2614879198654,0.0,107.41868774514668,175.39977750554317,
