Station,Name,Date,Year,Month,Q
0,Zipingpu,20030501,2003,5,67.95869738
0,Zipingpu,20030601,2003,6,89.44241461
0,Zipingpu,20030701,2003,7,96.67863384
0,Zipingpu,20030801,2003,8,102.3517077
0,Zipingpu,20030901,2003,9,78.11914218
0,Zipingpu,20031001,2003,10,39.71151708
0,Zipingpu,20031101,2003,11,23.33280381
0,Zipingpu,20031201,2003,12,17.0192216
0,Zipingpu,20040101,2004,1,13.3553614
0,Zipingpu,20040201,2004,2,11.83034154
0,Zipingpu,20040301,2004,3,17.13741064
0,Zipingpu,20040401,2004,4,29.73788721
0,Zipingpu,20040501,2004,5,56.61254964
0,Zipingpu,20040601,2004,6,91.84432089
0,Zipingpu,20040701,2004,7,68.78602065
0,Zipingpu,20040801,2004,8,56.02160445
0,Zipingpu,20040901,2004,9,93.78872121
0,Zipingpu,20041001,2004,10,79.18665608
0,Zipingpu,20041101,2004,11,35.57108817
0,Zipingpu,20041201,2004,12,21.51040508
10,Heishui,19880101,1988,1,17.52964082
10,Heishui,19880201,1988,2,13.30929901
10,Heishui,19880301,1988,3,18.31221407
10,Heishui,19880401,1988,4,25.90065017
10,Heishui,19880501,1988,5,81.70064738
10,Heishui,19880601,1988,6,134.1986904
10,Heishui,19880701,1988,7,148.2193737
10,Heishui,19880801,1988,8,97.82165634
10,Heishui,19880901,1988,9,127.9885929
10,Heishui,19881001,1988,10,111.9079749
10,Heishui,19881101,1988,11,44.83387398
10,Heishui,19881201,1988,12,28.17263703
10,Heishui,19890101,1989,1,21.28599242
10,Heishui,19890201,1989,2,16.82280046
10,Heishui,19890301,1989,3,19.87736057
10,Heishui,19890401,1989,4,30.74755546
10,Heishui,19890501,1989,5,95.47393659
10,Heishui,19890601,1989,6,216.5960804
10,Heishui,19890701,1989,7,140.7066705
10,Heishui,19890801,1989,8,105.1778449
10,Heishui,19890901,1989,9,143.4381036
10,Heishui,19891001,1989,10,94.22181939
10,Heishui,19891101,1989,11,42.8648187
10,Heishui,19891201,1989,12,28.17263703
10,Heishui,19900101,1990,1,20.97296312
10,Heishui,19900201,1990,2,16.96416853
10,Heishui,19900301,1990,3,18.46872872
10,Heishui,19900401,1990,4,29.23289756
10,Heishui,19900501,1990,5,72.93582697
10,Heishui,19900601,1990,6,139.3485272
10,Heishui,19900701,1990,7,118.1685609
10,Heishui,19900801,1990,8,114.5687239
10,Heishui,19900901,1990,9,149.3452694
10,Heishui,19901001,1990,10,74.03142952
10,Heishui,19901101,1990,11,44.22801082
10,Heishui,19901201,1990,12,26.29446122
10,Heishui,19910101,1991,1,19.40781662
10,Heishui,19910201,1991,2,15.40911975
10,Heishui,19910301,1991,3,18.62524337
10,Heishui,19910401,1991,4,27.11237649
10,Heishui,19910501,1991,5,82.32670598
10,Heishui,19910601,1991,6,109.5097665
10,Heishui,19910701,1991,7,87.64820408
10,Heishui,19910801,1991,8,91.40455569
10,Heishui,19910901,1991,9,85.12377424
10,Heishui,19911001,1991,10,84.83094038
10,Heishui,19911101,1991,11,43.01628449
10,Heishui,19911201,1991,12,26.45097587
10,Heishui,19920101,1992,1,19.09478732
10,Heishui,19920201,1992,2,15.66661159
10,Heishui,19920301,1992,3,18.78175802
10,Heishui,19920401,1992,4,39.07817394
10,Heishui,19920501,1992,5,90.46546779
10,Heishui,19920601,1992,6,207.5081329
10,Heishui,19920701,1992,7,186.2524337
10,Heishui,19920801,1992,8,88.90032128
10,Heishui,19920901,1992,9,98.60422959
10,Heishui,19921001,1992,10,62.76237471
10,Heishui,19921101,1992,11,29.68729493
10,Heishui,19921201,1992,12,19.40781662
10,Heishui,19930101,1993,1,16.74706757
10,Heishui,19930201,1993,2,13.45824037
10,Heishui,19930301,1993,3,14.14892437
10,Heishui,19930401,1993,4,25.74918438
10,Heishui,19930501,1993,5,112.6905481
10,Heishui,19930601,1993,6,138.1368009
10,Heishui,19930701,1993,7,162.7752362
10,Heishui,19930801,1993,8,186.2524337
10,Heishui,19930901,1993,9,124.5048798
10,Heishui,19931001,1993,10,84.83094038
10,Heishui,19931101,1993,11,43.62214765
10,Heishui,19931201,1993,12,24.41628542
10,Heishui,19940101,1994,1,17.68615547
10,Heishui,19940201,1994,2,13.04827296
10,Heishui,19940301,1994,3,13.97675826
10,Heishui,19940401,1994,4,30.59608967
10,Heishui,19940501,1994,5,86.86563083
10,Heishui,19940601,1994,6,156.0097642
10,Heishui,19940701,1994,7,83.73533783
10,Heishui,19940801,1994,8,67.77084351
10,Heishui,19940901,1994,9,106.6319165
10,Heishui,19941001,1994,10,71.05765117
10,Heishui,19941101,1994,11,33.17100811
10,Heishui,19941201,1994,12,18.62524337
10,Heishui,19950101,1995,1,13.5541687
10,Heishui,19950201,1995,2,10.9277519
10,Heishui,19950301,1995,3,15.1193152
10,Heishui,19950401,1995,4,29.68729493
10,Heishui,19950501,1995,5,169.0358222
10,Heishui,19950601,1995,6,168.1270274
10,Heishui,19950701,1995,7,107.5255647
10,Heishui,19950801,1995,8,62.13631611
10,Heishui,19950901,1995,9,60.28338461
10,Heishui,19951001,1995,10,61.97980146
10,Heishui,19951101,1995,11,34.38273444
10,Heishui,19951201,1995,12,19.40781662
10,Heishui,19960101,1996,1,13.41330552
10,Heishui,19960201,1996,2,11.4205206
10,Heishui,19960301,1996,3,13.02201889
10,Heishui,19960401,1996,4,25.4462528
10,Heishui,19960501,1996,5,77.47475182
10,Heishui,19960601,1996,6,146.6188852
10,Heishui,19960701,1996,7,119.7337074
10,Heishui,19960801,1996,8,76.06611997
10,Heishui,19960901,1996,9,65.43322148
10,Heishui,19961001,1996,10,64.32752121
10,Heishui,19961101,1996,11,35.74592655
10,Heishui,19961201,1996,12,17.52964082
10,Heishui,19970101,1997,1,13.10027622
10,Heishui,19970201,1997,2,10.36227961
10,Heishui,19970301,1997,3,14.05501558
10,Heishui,19970401,1997,4,23.93159489
10,Heishui,19970501,1997,5,102.6736105
10,Heishui,19970601,1997,6,162.0683958
10,Heishui,19970701,1997,7,135.8547163
10,Heishui,19970801,1997,8,75.90960532
10,Heishui,19970901,1997,9,34.07980285
10,Heishui,19971001,1997,10,28.95521028
10,Heishui,19971101,1997,11,18.93322381
10,Heishui,19971201,1997,12,13.35069966
10,Heishui,19980101,1998,1,12.33335443
10,Heishui,19980201,1998,2,10.30573238
10,Heishui,19980301,1998,3,13.30374526
10,Heishui,19980401,1998,4,32.86807653
10,Heishui,19980501,1998,5,90.77849709
10,Heishui,19980601,1998,6,96.63517432
10,Heishui,19980701,1998,7,146.0281686
10,Heishui,19980801,1998,8,132.880938
10,Heishui,19980901,1998,9,89.66774796
10,Heishui,19981001,1998,10,78.57035437
10,Heishui,19981101,1998,11,42.71335291
10,Heishui,19981201,1998,12,22.53810962
10,Heishui,19990101,1999,1,15.62016208
10,Heishui,19990201,1999,2,12.11524369
10,Heishui,19990301,1999,3,13.78894068
10,Heishui,19990401,1999,4,37.26058445
10,Heishui,19990501,1999,5,87.33517478
10,Heishui,19990601,1999,6,168.1270274
10,Heishui,19990701,1999,7,198.7736057
10,Heishui,19990801,1999,8,99.23028819
10,Heishui,19990901,1999,9,61.9495083
10,Heishui,19991001,1999,10,114.4122093
10,Heishui,19991101,1999,11,45.43973714
10,Heishui,19991201,1999,12,25.66840262
10,Heishui,20000101,2000,1,17.06009687
10,Heishui,20000201,2000,2,13.60213287
10,Heishui,20000301,2000,3,15.15061813
10,Heishui,20000401,2000,4,32.41367916
10,Heishui,20000501,2000,5,84.67442573
10,Heishui,20000601,2000,6,150.7084615
10,Heishui,20000701,2000,7,117.8555316
10,Heishui,20000801,2000,8,79.50944227
10,Heishui,20000901,2000,9,79.51953999
10,Heishui,20001001,2000,10,58.22344985
10,Heishui,20001101,2000,11,31.65635021
10,Heishui,20001201,2000,12,20.34690452
10,Heishui,20010101,2001,1,16.27752362
10,Heishui,20010201,2001,2,13.00586254
10,Heishui,20010301,2001,3,14.35239342
10,Heishui,20010401,2001,4,29.83876072
10,Heishui,20010501,2001,5,77.78778112
10,Heishui,20010601,2001,6,134.5016219
10,Heishui,20010701,2001,7,91.09152639
10,Heishui,20010801,2001,8,92.03061429
10,Heishui,20010901,2001,9,135.1074851
10,Heishui,20011001,2001,10,81.85716203
10,Heishui,20011101,2001,11,46.19706609
10,Heishui,20011201,2001,12,29.73778353
10,Heishui,20020101,2002,1,19.25130197
10,Heishui,20020201,2002,2,15.83322396
10,Heishui,20020301,2002,3,16.27752362
10,Heishui,20020401,2002,4,35.89739234
10,Heishui,20020501,2002,5,70.74462187
10,Heishui,20020601,2002,6,118.2947824
10,Heishui,20020701,2002,7,74.65748812
10,Heishui,20020801,2002,8,73.40537092
10,Heishui,20020901,2002,9,40.13843447
10,Heishui,20021001,2002,10,32.86807653
10,Heishui,20021101,2002,11,19.84201855
10,Heishui,20021201,2002,12,14.38369635
1,Shaba,19800101,1980,1,12.6834986
1,Shaba,19800201,1980,2,11.17074471
1,Shaba,19800301,1980,3,12.62381155
1,Shaba,19800401,1980,4,19.71116766
1,Shaba,19800501,1980,5,44.61607156
1,Shaba,19800601,1980,6,75.77608227
1,Shaba,19800701,1980,7,124.634026
1,Shaba,19800801,1980,8,78.63769135
1,Shaba,19800901,1980,9,96.24537176
1,Shaba,19801001,1980,10,61.8507079
1,Shaba,19801101,1980,11,30.01440438
1,Shaba,19801201,1980,12,19.04016967
1,Shaba,19810101,1981,1,14.15329227
1,Shaba,19810201,1981,2,11.90419749
1,Shaba,19810301,1981,3,13.9182745
1,Shaba,19810401,1981,4,27.2996062
1,Shaba,19810501,1981,5,58.53061562
1,Shaba,19810601,1981,6,114.2958916
1,Shaba,19810701,1981,7,99.378942
1,Shaba,19810801,1981,8,97.77485247
1,Shaba,19810901,1981,9,145.4149878
1,Shaba,19811001,1981,10,72.5943773
1,Shaba,19811101,1981,11,33.7580822
1,Shaba,19811201,1981,12,21.66266953
1,Shaba,19820101,1982,1,16.59300053
1,Shaba,19820201,1982,2,12.79372711
1,Shaba,19820301,1982,3,14.93668483
1,Shaba,19820401,1982,4,21.71838547
1,Shaba,19820501,1982,5,60.17200955
1,Shaba,19820601,1982,6,115.1623165
1,Shaba,19820701,1982,7,137.9143951
1,Shaba,19820801,1982,8,70.24419962
1,Shaba,19820901,1982,9,98.88074766
1,Shaba,19821001,1982,10,65.84227952
1,Shaba,19821101,1982,11,31.19851848
1,Shaba,19821201,1982,12,20.76736374
1,Shaba,19830101,1983,1,15.70142518
1,Shaba,19830201,1983,2,12.35570116
1,Shaba,19830301,1983,3,15.51863359
1,Shaba,19830401,1983,4,26.2057447
1,Shaba,19830501,1983,5,62.37296961
1,Shaba,19830601,1983,6,124.5124858
1,Shaba,19830701,1983,7,169.6977504
1,Shaba,19830801,1983,8,96.61841584
1,Shaba,19830901,1983,9,85.59556506
1,Shaba,19831001,1983,10,58.34409358
1,Shaba,19831101,1983,11,29.16602995
1,Shaba,19831201,1983,12,19.34606581
1,Shaba,19840101,1984,1,14.9068413
1,Shaba,19840201,1984,2,13.1913199
1,Shaba,19840301,1984,3,14.30997078
1,Shaba,19840401,1984,4,26.45845197
1,Shaba,19840501,1984,5,67.52097786
1,Shaba,19840601,1984,6,98.1948279
1,Shaba,19840701,1984,7,95.12623953
1,Shaba,19840801,1984,8,71.13950541
1,Shaba,19840901,1984,9,93.06848027
1,Shaba,19841001,1984,10,62.41027401
1,Shaba,19841101,1984,11,30.55591998
1,Shaba,19841201,1984,12,18.65220383
1,Shaba,19850101,1985,1,14.92176306
1,Shaba,19850201,1985,2,10.74511345
1,Shaba,19850301,1985,3,13.58999571
1,Shaba,19850401,1985,4,26.85195331
1,Shaba,19850501,1985,5,69.12506739
1,Shaba,19850601,1985,6,90.10819502
1,Shaba,19850701,1985,7,107.5859117
1,Shaba,19850801,1985,8,75.95177399
1,Shaba,19850901,1985,9,70.03601696
1,Shaba,19851001,1985,10,53.12147651
1,Shaba,19851101,1985,11,26.9385958
1,Shaba,19851201,1985,12,17.20852325
1,Shaba,19860101,1986,1,12.4447504
1,Shaba,19860201,1986,2,9.353538705
1,Shaba,19860301,1986,3,12.42236775
1,Shaba,19860401,1986,4,24.76170311
1,Shaba,19860501,1986,5,62.18644757
1,Shaba,19860601,1986,6,120.4330683
1,Shaba,19860701,1986,7,79.71951917
1,Shaba,19860801,1986,8,41.25867487
1,Shaba,19860901,1986,9,68.44757121
1,Shaba,19861001,1986,10,38.68467074
1,Shaba,19861101,1986,11,22.64979229
1,Shaba,19861201,1986,12,14.86207601
1,Shaba,19870101,1987,1,11.22116582
1,Shaba,19870201,1987,2,9.353538705
1,Shaba,19870301,1987,3,11.24727891
1,Shaba,19870401,1987,4,19.09744999
1,Shaba,19870501,1987,5,57.41148339
1,Shaba,19870601,1987,6,104.0431963
1,Shaba,19870701,1987,7,111.8759186
1,Shaba,19870801,1987,8,71.102201
1,Shaba,19870901,1987,9,67.54504522
1,Shaba,19871001,1987,10,43.57154815
1,Shaba,19871101,1987,11,23.3862535
1,Shaba,19871201,1987,12,15.33584199
1,Shaba,19880101,1988,1,12.57158538
1,Shaba,19880201,1988,2,10.4693015
1,Shaba,19880301,1988,3,14.39950136
1,Shaba,19880401,1988,4,23.17686747
1,Shaba,19880501,1988,5,62.29836079
1,Shaba,19880601,1988,6,102.5269527
1,Shaba,19880701,1988,7,111.913223
1,Shaba,19880801,1988,8,74.98185939
1,Shaba,19880901,1988,9,96.02876552
1,Shaba,19881001,1988,10,85.80013762
1,Shaba,19881101,1988,11,36.46205007
1,Shaba,19881201,1988,12,22.419949
1,Shaba,19890101,1989,1,15.85437326
1,Shaba,19890201,1989,2,12.36580945
1,Shaba,19890301,1989,3,15.89167766
1,Shaba,19890401,1989,4,27.07577975
1,Shaba,19890501,1989,5,80.57752054
1,Shaba,19890601,1989,6,155.2344706
1,Shaba,19890701,1989,7,111.1671348
1,Shaba,19890801,1989,8,79.08534424
1,Shaba,19890901,1989,9,98.1948279
1,Shaba,19891001,1989,10,70.1322864
1,Shaba,19891101,1989,11,32.34653154
1,Shaba,19891201,1989,12,21.26351237
1,Shaba,19900101,1990,1,15.48132918
1,Shaba,19900201,1990,2,12.43319806
1,Shaba,19900301,1990,3,14.66063221
1,Shaba,19900401,1990,4,27.76169951
1,Shaba,19900501,1990,5,69.38619825
1,Shaba,19900601,1990,6,109.0251398
1,Shaba,19900701,1990,7,82.815785
1,Shaba,19900801,1990,8,84.68100539
1,Shaba,19900901,1990,9,120.9384829
1,Shaba,19901001,1990,10,55.95661149
1,Shaba,19901101,1990,11,31.55230867
1,Shaba,19901201,1990,12,19.69672724
1,Shaba,19910101,1991,1,14.51141458
1,Shaba,19910201,1991,2,11.8267006
1,Shaba,19910301,1991,3,14.25028373
1,Shaba,19910401,1991,4,24.18769658
1,Shaba,19910501,1991,5,66.40184563
1,Shaba,19910601,1991,6,85.19845362
1,Shaba,19910701,1991,7,64.16358117
1,Shaba,19910801,1991,8,65.65575748
1,Shaba,19910901,1991,9,61.37176744
1,Shaba,19911001,1991,10,69.38619825
1,Shaba,19911101,1991,11,31.80501595
1,Shaba,19911201,1991,12,20.36820658
1,Shaba,19920101,1992,1,14.6233278
1,Shaba,19920201,1992,2,11.72561768
1,Shaba,19920301,1992,3,14.92176306
1,Shaba,19920401,1992,4,31.66061179
1,Shaba,19920501,1992,5,67.52097786
1,Shaba,19920601,1992,6,148.7362834
1,Shaba,19920701,1992,7,145.1141458
1,Shaba,19920801,1992,8,68.64011009
1,Shaba,19920901,1992,9,74.36814172
1,Shaba,19921001,1992,10,55.95661149
1,Shaba,19921101,1992,11,29.09743797
1,Shaba,19921201,1992,12,18.54029061
1,Shaba,19930101,1993,1,14.25028373
1,Shaba,19930201,1993,2,11.38867465
1,Shaba,19930301,1993,3,12.6834986
1,Shaba,19930401,1993,4,26.7508704
1,Shaba,19930501,1993,5,86.17318169
1,Shaba,19930601,1993,6,100.7219007
1,Shaba,19930701,1993,7,110.4210467
1,Shaba,19930801,1993,8,121.985413
1,Shaba,19930901,1993,9,88.08653679
1,Shaba,19931001,1993,10,64.16358117
1,Shaba,19931101,1993,11,36.46205007
1,Shaba,19931201,1993,12,22.60647104
1,Shaba,19940101,1994,1,16.30202615
1,Shaba,19940201,1994,2,11.96147781
1,Shaba,19940301,1994,3,12.90732505
1,Shaba,19940401,1994,4,32.41873362
1,Shaba,19940501,1994,5,68.64011009
1,Shaba,19940601,1994,6,124.5485869
1,Shaba,19940701,1994,7,77.96621201
1,Shaba,19940801,1994,8,47.00355365
1,Shaba,19940901,1994,9,81.22733926
1,Shaba,19941001,1994,10,64.53662525
1,Shaba,19941101,1994,11,33.06855234
1,Shaba,19941201,1994,12,21.48733881
1,Shaba,19950101,1995,1,15.81706885
1,Shaba,19950201,1995,2,11.79300629
1,Shaba,19950301,1995,3,15.40672036
1,Shaba,19950401,1995,4,33.35736066
1,Shaba,19950501,1995,5,132.4306472
1,Shaba,19950601,1995,6,109.3861502
1,Shaba,19950701,1995,7,77.59316793
1,Shaba,19950801,1995,8,52.22617072
1,Shaba,19950901,1995,9,48.37539316
1,Shaba,19951001,1995,10,54.09139111
1,Shaba,19951101,1995,11,32.70754194
1,Shaba,19951201,1995,12,21.52464322
1,Shaba,19960101,1996,1,15.1082851
1,Shaba,19960201,1996,2,12.56316181
1,Shaba,19960301,1996,3,14.21297932
1,Shaba,19960401,1996,4,21.841129
1,Shaba,19960501,1996,5,63.7905371
1,Shaba,19960601,1996,6,109.0251398
1,Shaba,19960701,1996,7,86.54622577
1,Shaba,19960801,1996,8,61.17922856
1,Shaba,19960901,1996,9,46.93135157
1,Shaba,19961001,1996,10,54.83747926
1,Shaba,19961101,1996,11,31.15519724
1,Shaba,19961201,1996,12,18.68950824
1,Shaba,19970101,1997,1,13.91454406
1,Shaba,19970201,1997,2,10.84956579
1,Shaba,19970301,1997,3,15.07098069
1,Shaba,19970401,1997,4,25.52343505
1,Shaba,19970501,1997,5,93.63406322
1,Shaba,19970601,1997,6,115.8843373
1,Shaba,19970701,1997,7,77.96621201
1,Shaba,19970801,1997,8,45.51137734
1,Shaba,19970901,1997,9,29.92776189
1,Shaba,19971001,1997,10,33.72318452
1,Shaba,19971101,1997,11,21.62452276
1,Shaba,19971201,1997,12,14.80984984
1,Shaba,19980101,1998,1,12.01201927
1,Shaba,19980201,1998,2,9.67026516
1,Shaba,19980301,1998,3,13.6534132
1,Shaba,19980401,1998,4,26.96747663
1,Shaba,19980501,1998,5,66.02880156
1,Shaba,19980601,1998,6,67.50894418
1,Shaba,19980701,1998,7,96.99145991
1,Shaba,19980801,1998,8,85.80013762
1,Shaba,19980901,1998,9,58.84469466
1,Shaba,19981001,1998,10,62.29836079
1,Shaba,19981101,1998,11,35.27071576
1,Shaba,19981201,1998,12,20.70394625
1,Shaba,19990101,1999,1,14.77254543
1,Shaba,19990201,1999,2,11.59084047
1,Shaba,19990301,1999,3,13.1684559
1,Shaba,19990401,1999,4,29.67505461
1,Shaba,19990501,1999,5,67.14793379
1,Shaba,19990601,1999,6,127.43667
1,Shaba,19990701,1999,7,160.4089529
1,Shaba,19990801,1999,8,70.50533048
1,Shaba,19990901,1999,9,45.48730998
1,Shaba,19991001,1999,10,86.91926985
1,Shaba,19991101,1999,11,33.35736066
1,Shaba,19991201,1999,12,19.09985672
1,Shaba,20000101,2000,1,11.75088841
1,Shaba,20000201,2000,2,8.72441792
1,Shaba,20000301,2000,3,9.811059214
1,Shaba,20000401,2000,4,29.45844837
1,Shaba,20000501,2000,5,64.16358117
1,Shaba,20000601,2000,6,108.6641294
1,Shaba,20000701,2000,7,87.29231392
1,Shaba,20000801,2000,8,60.80618448
1,Shaba,20000901,2000,9,57.76166347
1,Shaba,20001001,2000,10,48.12268588
1,Shaba,20001101,2000,11,27.40068911
1,Shaba,20001201,2000,12,16.48854819
1,Shaba,20010101,2001,1,11.45245315
1,Shaba,20010201,2001,2,8.322493012
1,Shaba,20010301,2001,3,10.29601651
1,Shaba,20010401,2001,4,28.23101302
1,Shaba,20010501,2001,5,69.01315417
1,Shaba,20010601,2001,6,96.75078632
1,Shaba,20010701,2001,7,57.07574372
1,Shaba,20010801,2001,8,63.7905371
1,Shaba,20010901,2001,9,99.63886949
1,Shaba,20011001,2001,10,69.75924232
1,Shaba,20011101,2001,11,35.66782719
1,Shaba,20011201,2001,12,20.9277727
1,Shaba,20020101,2002,1,14.06376169
1,Shaba,20020201,2002,2,11.48975756
1,Shaba,20020301,2002,3,12.6834986
1,Shaba,20020401,2002,4,30.86638892
1,Shaba,20020501,2002,5,55.58356741
1,Shaba,20020601,2002,6,81.58834965
1,Shaba,20020701,2002,7,52.22617072
1,Shaba,20020801,2002,8,47.7496418
1,Shaba,20020901,2002,9,26.13715272
1,Shaba,20021001,2002,10,24.8447355
1,Shaba,20021101,2002,11,16.75088241
1,Shaba,20021201,2002,12,11.6762796
